Date,Open_USD_RUB,High_USD_RUB,Low_USD_RUB,Close_USD_RUB,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2020-09-02,75.4626998901,75.7900009155,74.8740005493,75.4626998901,0,0.0,0.0,RUB=X,,,RUB
2020-09-03,75.2954025269,75.6082992554,74.9058990479,75.2951965332,0,0.0,0.0,RUB=X,,,RUB
2020-09-06,75.3172988892,76.2269973755,75.3172988892,75.3172988892,0,0.0,0.0,RUB=X,,,RUB
2020-09-07,75.6975021362,76.5490036011,75.6289978027,75.7181015015,0,0.0,0.0,RUB=X,,,RUB
2020-09-08,76.2574005127,76.4132995605,75.306098938,76.2369995117,0,0.0,0.0,RUB=X,,,RUB
2020-09-09,75.3257980347,75.6600036621,74.6610031128,75.3236999512,0,0.0,0.0,RUB=X,,,RUB
2020-09-10,75.1632995605,75.2667999268,74.7379989624,75.1435012817,0,0.0,0.0,RUB=X,,,RUB
2020-09-13,74.8649978638,75.4960021973,74.5877990723,74.8649978638,0,0.0,0.0,RUB=X,,,RUB
2020-09-14,75.2426986694,75.3550033569,74.8503036499,75.2062988281,0,0.0,0.0,RUB=X,,,RUB
2020-09-15,75.1592025757,75.2158966064,74.6490020752,75.2005004883,0,0.0,0.0,RUB=X,,,RUB
2020-09-16,74.8796005249,75.4039993286,74.8615036011,74.8600997925,0,0.0,0.0,RUB=X,,,RUB
2020-09-17,74.8255996704,75.660697937,74.8255996704,74.9571990967,0,0.0,0.0,RUB=X,,,RUB
2020-09-20,75.4619979858,76.5230026245,75.3949966431,75.548500061,0,0.0,0.0,RUB=X,,,RUB
2020-09-21,75.9390029907,76.4260025024,75.7198028564,76.2921981812,0,0.0,0.0,RUB=X,,,RUB
2020-09-22,76.0188980103,77.0500030518,75.9462966919,76.0189971924,0,0.0,0.0,RUB=X,,,RUB
2020-09-23,76.7939987183,77.4769973755,76.7507019043,76.7973022461,0,0.0,0.0,RUB=X,,,RUB
2020-09-24,77.0266036987,78.4779968262,76.6360015869,77.0263977051,0,0.0,0.0,RUB=X,,,RUB
2020-09-27,78.1037979126,79.1539993286,78.0019989014,78.1037979126,0,0.0,0.0,RUB=X,,,RUB
2020-09-28,79.1835021973,79.9390029907,78.4560012817,79.1613998413,0,0.0,0.0,RUB=X,,,RUB
2020-09-29,78.9646987915,79.3259963989,77.5538024902,78.9651031494,0,0.0,0.0,RUB=X,,,RUB
2020-09-30,77.6656036377,77.7433013916,76.9841003418,77.6656036377,0,0.0,0.0,RUB=X,,,RUB
2020-10-01,77.2144012451,78.7919998169,77.198600769,77.206199646,0,0.0,0.0,RUB=X,,,RUB
2020-10-04,78.1399993896,78.8519973755,77.8389968872,78.1399993896,0,0.0,0.0,RUB=X,,,RUB
2020-10-05,78.045501709,78.641998291,77.6340026855,78.1093978882,0,0.0,0.0,RUB=X,,,RUB
2020-10-06,78.3951034546,78.4599990845,77.9300003052,78.3728027344,0,0.0,0.0,RUB=X,,,RUB
2020-10-07,78.0824966431,78.0824966431,77.3201980591,78.0824966431,0,0.0,0.0,RUB=X,,,RUB
2020-10-08,77.2630996704,77.3548965454,76.6566009521,77.2796020508,0,0.0,0.0,RUB=X,,,RUB
2020-10-11,76.8375015259,77.236000061,76.5859985352,76.8385009766,0,0.0,0.0,RUB=X,,,RUB
2020-10-12,77.0000991821,77.388999939,76.8398971558,77.0001983643,0,0.0,0.0,RUB=X,,,RUB
2020-10-13,77.0124969482,77.5840988159,77.0068969727,77.0259017944,0,0.0,0.0,RUB=X,,,RUB
2020-10-14,77.7743988037,78.4074020386,77.5569992065,77.7154006958,0,0.0,0.0,RUB=X,,,RUB
2020-10-15,77.9524993896,78.3249969482,77.7251968384,77.9207000732,0,0.0,0.0,RUB=X,,,RUB
2020-10-18,77.516998291,78.1184997559,77.423500061,77.516998291,0,0.0,0.0,RUB=X,,,RUB
2020-10-19,77.5882034302,78.0500030518,77.3349990845,77.5882034302,0,0.0,0.0,RUB=X,,,RUB
2020-10-20,77.283996582,77.3099975586,76.5493011475,77.2822036743,0,0.0,0.0,RUB=X,,,RUB
2020-10-21,76.6660003662,77.3868026733,76.3800964355,76.6789016724,0,0.0,0.0,RUB=X,,,RUB
2020-10-22,76.528503418,76.7969970703,76.1050033569,76.5383987427,0,0.0,0.0,RUB=X,,,RUB
2020-10-26,76.2742004395,76.6019973755,75.9954986572,76.1695022583,0,0.0,0.0,RUB=X,,,RUB
2020-10-27,76.435798645,77.1669998169,76.2600021362,76.4495010376,0,0.0,0.0,RUB=X,,,RUB
2020-10-28,77.2590026855,78.9000015259,77.2570037842,77.2865982056,0,0.0,0.0,RUB=X,,,RUB
2020-10-29,79.0764007568,79.5709991455,78.6031036377,79.0520019531,0,0.0,0.0,RUB=X,,,RUB
2020-10-30,78.846496582,79.5240020752,78.7689971924,78.8383026123,0,0.0,0.0,RUB=X,,,RUB
2020-11-02,79.4657974243,80.8899993896,79.4495010376,79.4709014893,0,0.0,0.0,RUB=X,,,RUB
2020-11-03,80.5468978882,80.5675964355,79.0529022217,80.5218963623,0,0.0,0.0,RUB=X,,,RUB
2020-11-04,79.049697876,79.7921981812,77.9217987061,79.0498962402,0,0.0,0.0,RUB=X,,,RUB
2020-11-05,77.5812988281,78.7139968872,76.7473983765,77.5636978149,0,0.0,0.0,RUB=X,,,RUB
2020-11-06,76.8870010376,77.8751983643,76.8301010132,76.8871994019,0,0.0,0.0,RUB=X,,,RUB
2020-11-09,77.4656982422,77.5281982422,75.7416992188,77.3164978027,0,0.0,0.0,RUB=X,,,RUB
2020-11-10,76.2863006592,76.8598022461,76.1453018188,76.2637023926,0,0.0,0.0,RUB=X,,,RUB
2020-11-11,76.4626998901,77.0780029297,76.0503005981,76.4624023438,0,0.0,0.0,RUB=X,,,RUB
2020-11-12,77.0475006104,77.5329971313,76.6399993896,77.0475006104,0,0.0,0.0,RUB=X,,,RUB
2020-11-13,77.0745010376,77.6910018921,77.0605010986,77.0745010376,0,0.0,0.0,RUB=X,,,RUB
2020-11-16,77.4400024414,77.4400024414,76.3489990234,77.3179016113,0,0.0,0.0,RUB=X,,,RUB
2020-11-17,76.2762985229,76.6370010376,76.138999939,76.2762985229,0,0.0,0.0,RUB=X,,,RUB
2020-11-18,76.1412963867,76.3126983643,75.5316009521,76.2095031738,0,0.0,0.0,RUB=X,,,RUB
2020-11-19,75.9144973755,76.5849990845,75.8863983154,75.8843994141,0,0.0,0.0,RUB=X,,,RUB
2020-11-20,76.1651992798,76.422996521,75.8560028076,76.1651992798,0,0.0,0.0,RUB=X,,,RUB
2020-11-23,76.2325973511,76.5080032349,75.5670013428,76.1789016724,0,0.0,0.0,RUB=X,,,RUB
2020-11-24,75.9412994385,76.1586990356,75.3654022217,75.9617004395,0,0.0,0.0,RUB=X,,,RUB
2020-11-25,75.3985977173,75.9553985596,75.3140029907,75.4179000854,0,0.0,0.0,RUB=X,,,RUB
2020-11-26,75.5615997314,75.7409973145,75.3140029907,75.4459991455,0,0.0,0.0,RUB=X,,,RUB
2020-11-27,75.6619033813,76.2860031128,75.6115036011,75.6499023438,0,0.0,0.0,RUB=X,,,RUB
2020-11-30,75.9834976196,76.5253982544,75.7990036011,75.9915008545,0,0.0,0.0,RUB=X,,,RUB
2020-12-01,76.3713989258,76.4378967285,75.5273971558,76.404800415,0,0.0,0.0,RUB=X,,,RUB
2020-12-02,75.9294967651,76.0616989136,75.0847015381,75.9585037231,0,0.0,0.0,RUB=X,,,RUB
2020-12-03,75.1109008789,75.361000061,74.2688980103,75.1107025146,0,0.0,0.0,RUB=X,,,RUB
2020-12-04,74.488899231,74.6230010986,73.7519989014,74.488899231,0,0.0,0.0,RUB=X,,,RUB
2020-12-07,74.0963973999,74.4912033081,73.3143005371,73.8550033569,0,0.0,0.0,RUB=X,,,RUB
2020-12-08,73.7385025024,73.8937988281,73.0449981689,73.7461013794,0,0.0,0.0,RUB=X,,,RUB
2020-12-09,73.3479995728,73.9694976807,73.1569976807,73.3404998779,0,0.0,0.0,RUB=X,,,RUB
2020-12-10,73.6108016968,73.8700027466,72.9598999023,73.6112976074,0,0.0,0.0,RUB=X,,,RUB
2020-12-11,73.0774002075,73.3909988403,72.8759994507,73.0782012939,0,0.0,0.0,RUB=X,,,RUB
2020-12-14,73.0924987793,73.7960968018,72.7880020142,73.0319976807,0,0.0,0.0,RUB=X,,,RUB
2020-12-15,74.1212997437,74.1212997437,73.2930984497,74.1212997437,0,0.0,0.0,RUB=X,,,RUB
2020-12-16,73.2771987915,73.6920013428,73.1992034912,73.278503418,0,0.0,0.0,RUB=X,,,RUB
2020-12-17,73.331199646,73.389503479,72.6460037231,73.3479003906,0,0.0,0.0,RUB=X,,,RUB
2020-12-18,73.0843963623,73.8629989624,73.0009994507,73.0904006958,0,0.0,0.0,RUB=X,,,RUB
2020-12-21,73.3935012817,75.4150009155,73.3935012817,73.4810028076,0,0.0,0.0,RUB=X,,,RUB
2020-12-22,74.5513000488,75.6961975098,74.5513000488,74.5513000488,0,0.0,0.0,RUB=X,,,RUB
2020-12-23,75.9079971313,75.9802017212,74.7353973389,75.8780975342,0,0.0,0.0,RUB=X,,,RUB
2020-12-24,75.0363006592,75.2192993164,73.93699646,75.0202026367,0,0.0,0.0,RUB=X,,,RUB
2020-12-25,74.0350036621,74.1862030029,73.5897979736,74.0299987793,0,0.0,0.0,RUB=X,,,RUB
2020-12-28,74.1275024414,74.2436981201,73.5390014648,73.9549026489,0,0.0,0.0,RUB=X,,,RUB
2020-12-29,73.9304962158,74.0439987183,73.3659973145,73.9304962158,0,0.0,0.0,RUB=X,,,RUB
2020-12-30,74.0214004517,74.952003479,73.3925018311,74.0214004517,0,0.0,0.0,RUB=X,,,RUB
2020-12-31,74.181602478,75.2399978638,73.6999969482,74.5220031738,0,0.0,0.0,RUB=X,,,RUB
2021-01-01,73.9112014771,73.9112014771,73.9100036621,73.9112014771,0,0.0,0.0,RUB=X,,,RUB
2021-01-04,74.3425979614,74.4857025146,73.0425033569,74.1274032593,0,0.0,0.0,RUB=X,,,RUB
2021-01-05,74.4649963379,75.172996521,73.9590988159,74.475402832,0,0.0,0.0,RUB=X,,,RUB
2021-01-06,74.2139968872,74.2163009644,73.4110031128,74.1351013184,0,0.0,0.0,RUB=X,,,RUB
2021-01-07,74.0999984741,74.9217987061,73.5409011841,74.0914993286,0,0.0,0.0,RUB=X,,,RUB
2021-01-08,74.5977020264,74.8069992065,73.8359985352,74.5951004028,0,0.0,0.0,RUB=X,,,RUB
2021-01-11,74.3589019775,74.9779968262,74.2779998779,74.4020004272,0,0.0,0.0,RUB=X,,,RUB
2021-01-12,74.6280975342,74.7470016479,73.5473022461,74.6280975342,0,0.0,0.0,RUB=X,,,RUB
2021-01-13,73.4412994385,73.9619979858,73.3629989624,73.4402008057,0,0.0,0.0,RUB=X,,,RUB
2021-01-14,73.8488006592,73.986000061,73.1095962524,73.8488998413,0,0.0,0.0,RUB=X,,,RUB
2021-01-15,73.3058013916,73.858001709,73.2304992676,73.325302124,0,0.0,0.0,RUB=X,,,RUB
2021-01-18,73.6275024414,74.3570022583,73.6029968262,73.5986022949,0,0.0,0.0,RUB=X,,,RUB
2021-01-19,73.9303970337,73.9637985229,73.5826034546,73.9298019409,0,0.0,0.0,RUB=X,,,RUB
2021-01-20,73.7711029053,73.8307037354,73.2040023804,73.7710037231,0,0.0,0.0,RUB=X,,,RUB
2021-01-21,73.4534988403,73.9530029297,73.1611022949,73.4533996582,0,0.0,0.0,RUB=X,,,RUB
2021-01-22,73.9514007568,75.1691970825,73.8684997559,73.9477005005,0,0.0,0.0,RUB=X,,,RUB
2021-01-25,75.3743972778,75.841003418,74.6070022583,75.3149032593,0,0.0,0.0,RUB=X,,,RUB
2021-01-26,75.285697937,75.7730026245,74.9231033325,75.2822036743,0,0.0,0.0,RUB=X,,,RUB
2021-01-27,75.0692977905,75.9580001831,74.800201416,75.070098877,0,0.0,0.0,RUB=X,,,RUB
2021-01-28,75.8462982178,76.4779968262,75.7509994507,75.8733978271,0,0.0,0.0,RUB=X,,,RUB
2021-01-29,76.1616973877,76.327003479,75.2340011597,76.1666030884,0,0.0,0.0,RUB=X,,,RUB
2021-02-01,75.8479995728,76.1370010376,75.3420028687,75.8817977905,0,0.0,0.0,RUB=X,,,RUB
2021-02-02,76.154296875,76.154296875,75.3030014038,76.1136016846,0,0.0,0.0,RUB=X,,,RUB
2021-02-03,76.2320022583,76.3050003052,75.7603988647,76.2204971313,0,0.0,0.0,RUB=X,,,RUB
2021-02-04,75.8849029541,76.0260009766,75.297996521,75.8854980469,0,0.0,0.0,RUB=X,,,RUB
2021-02-05,75.4906997681,75.6446990967,74.5220031738,75.4906997681,0,0.0,0.0,RUB=X,,,RUB
2021-02-08,74.6780014038,74.7470016479,74.141998291,74.6079025269,0,0.0,0.0,RUB=X,,,RUB
2021-02-09,74.3261032104,74.3809967041,73.8522033691,74.3228988647,0,0.0,0.0,RUB=X,,,RUB
2021-02-10,73.8766021729,73.9869995117,73.6100006104,73.876701355,0,0.0,0.0,RUB=X,,,RUB
2021-02-11,73.8696975708,73.9171981812,73.5250015259,73.8665008545,0,0.0,0.0,RUB=X,,,RUB
2021-02-12,73.6392974854,74.4449996948,73.6364974976,73.638999939,0,0.0,0.0,RUB=X,,,RUB
2021-02-15,73.5498962402,73.7735977173,73.1370010376,73.5731964111,0,0.0,0.0,RUB=X,,,RUB
2021-02-16,73.2649993896,73.8909988403,73.1177978516,73.3320007324,0,0.0,0.0,RUB=X,,,RUB
2021-02-17,73.522102356,74.172996521,73.522102356,73.5416030884,0,0.0,0.0,RUB=X,,,RUB
2021-02-18,73.7460021973,74.1539993286,73.5039978027,73.7156982422,0,0.0,0.0,RUB=X,,,RUB
2021-02-19,73.829498291,74.0719985962,73.7842025757,73.8338012695,0,0.0,0.0,RUB=X,,,RUB
2021-02-22,74.0674972534,75.0350036621,73.8416976929,74.1436004639,0,0.0,0.0,RUB=X,,,RUB
2021-02-23,74.2296981812,74.2620010376,73.6539993286,74.2245025635,0,0.0,0.0,RUB=X,,,RUB
2021-02-24,74.0569992065,74.2415008545,73.384803772,74.0708007812,0,0.0,0.0,RUB=X,,,RUB
2021-02-25,73.4925994873,74.3338012695,73.2919998169,73.4946975708,0,0.0,0.0,RUB=X,,,RUB
2021-02-26,74.6887969971,74.9120025635,74.2429962158,74.7062988281,0,0.0,0.0,RUB=X,,,RUB
2021-03-01,74.451499939,74.5179977417,73.8880004883,74.6709976196,0,0.0,0.0,RUB=X,,,RUB
2021-03-02,74.2339019775,74.7099990845,73.6050033569,74.2515029907,0,0.0,0.0,RUB=X,,,RUB
2021-03-03,73.7897033691,74.0469970703,73.3970031738,73.7888031006,0,0.0,0.0,RUB=X,,,RUB
2021-03-04,73.9922027588,74.0280990601,73.3168029785,74.0142974854,0,0.0,0.0,RUB=X,,,RUB
2021-03-05,74.5412979126,74.7549972534,74.1090011597,74.5550003052,0,0.0,0.0,RUB=X,,,RUB
2021-03-08,74.1575012207,74.841003418,73.8619995117,74.3272018433,0,0.0,0.0,RUB=X,,,RUB
2021-03-09,74.4767990112,74.5897979736,73.7689971924,74.4746017456,0,0.0,0.0,RUB=X,,,RUB
2021-03-10,74.0386962891,74.1473999023,73.5979995728,74.0295028687,0,0.0,0.0,RUB=X,,,RUB
2021-03-11,73.5235977173,73.8529968262,73.1540985107,73.5239028931,0,0.0,0.0,RUB=X,,,RUB
2021-03-12,73.2981033325,73.7109985352,73.1921005249,73.3003005981,0,0.0,0.0,RUB=X,,,RUB
2021-03-15,73.3667984009,73.4442977905,72.9362030029,73.3184967041,0,0.0,0.0,RUB=X,,,RUB
2021-03-16,72.7352981567,73.0459976196,72.5208969116,72.7350006104,0,0.0,0.0,RUB=X,,,RUB
2021-03-17,72.866897583,74.1807022095,72.866897583,72.8679962158,0,0.0,0.0,RUB=X,,,RUB
2021-03-18,73.6548995972,74.2789993286,73.4184036255,73.654800415,0,0.0,0.0,RUB=X,,,RUB
2021-03-19,74.3324966431,74.4103012085,73.7539978027,74.3216018677,0,0.0,0.0,RUB=X,,,RUB
2021-03-22,74.3665008545,75.0640029907,74.1854019165,74.1537017822,0,0.0,0.0,RUB=X,,,RUB
2021-03-23,74.7958984375,76.31300354,74.7954025269,74.7958984375,0,0.0,0.0,RUB=X,,,RUB
2021-03-24,76.361000061,76.9199981689,75.6959991455,76.3313980103,0,0.0,0.0,RUB=X,,,RUB
2021-03-25,76.6300964355,76.6885986328,75.7320022583,76.6162033081,0,0.0,0.0,RUB=X,,,RUB
2021-03-26,76.1374969482,76.1740036011,75.6009979248,76.1171035767,0,0.0,0.0,RUB=X,,,RUB
2021-03-28,75.6634979248,76.0820007324,75.6464004517,75.6611022949,0,0.0,0.0,RUB=X,,,RUB
2021-03-29,75.6575012207,76.1610031128,75.366897583,75.6546020508,0,0.0,0.0,RUB=X,,,RUB
2021-03-30,75.9609985352,75.9664993286,75.2220001221,75.9039993286,0,0.0,0.0,RUB=X,,,RUB
2021-03-31,75.6884994507,76.4100036621,75.5481033325,75.6748962402,0,0.0,0.0,RUB=X,,,RUB
2021-04-01,76.2498016357,76.4739990234,75.9039001465,76.2642974854,0,0.0,0.0,RUB=X,,,RUB
2021-04-04,76.4084014893,76.6839981079,75.998298645,76.4151992798,0,0.0,0.0,RUB=X,,,RUB
2021-04-05,76.4449996948,77.2853012085,76.1630020142,76.43409729,0,0.0,0.0,RUB=X,,,RUB
2021-04-06,77.1055984497,78.0100021362,76.8965988159,77.00050354,0,0.0,0.0,RUB=X,,,RUB
2021-04-07,77.1742019653,77.3227996826,76.6240997314,77.1580963135,0,0.0,0.0,RUB=X,,,RUB
2021-04-08,76.7929000854,77.4459991455,76.7794036865,76.7919998169,0,0.0,0.0,RUB=X,,,RUB
2021-04-11,77.3864974976,77.7314987183,77.0419998169,77.3870010376,0,0.0,0.0,RUB=X,,,RUB
2021-04-12,77.2795028687,77.5019989014,75.8079986572,77.2911987305,0,0.0,0.0,RUB=X,,,RUB
2021-04-13,75.9410018921,76.0027008057,75.4430007935,75.9185028076,0,0.0,0.0,RUB=X,,,RUB
2021-04-14,76.0132980347,77.4720001221,75.87550354,76.0141983032,0,0.0,0.0,RUB=X,,,RUB
2021-04-15,76.0674972534,76.4573974609,75.3160018921,76.0784988403,0,0.0,0.0,RUB=X,,,RUB
2021-04-18,75.9549026489,76.3809967041,75.7726974487,75.9550018311,0,0.0,0.0,RUB=X,,,RUB
2021-04-19,76.2705001831,77.013999939,75.9131011963,76.272102356,0,0.0,0.0,RUB=X,,,RUB
2021-04-20,77.0979995728,77.1032028198,76.3217010498,76.8229980469,0,0.0,0.0,RUB=X,,,RUB
2021-04-21,76.5939025879,76.736000061,75.4402999878,76.5690002441,0,0.0,0.0,RUB=X,,,RUB
2021-04-22,75.5055007935,75.5264968872,74.6520996094,75.5055007935,0,0.0,0.0,RUB=X,,,RUB
2021-04-25,74.890296936,75.3700027466,74.6279983521,74.908203125,0,0.0,0.0,RUB=X,,,RUB
2021-04-26,75.0025024414,75.2493972778,74.769203186,74.9751968384,0,0.0,0.0,RUB=X,,,RUB
2021-04-27,74.7778015137,74.9779968262,74.5246963501,74.7791976929,0,0.0,0.0,RUB=X,,,RUB
2021-04-28,74.3572006226,74.6460037231,74.1783981323,74.3635025024,0,0.0,0.0,RUB=X,,,RUB
2021-04-29,74.7106018066,75.1723022461,74.4810028076,74.7293014526,0,0.0,0.0,RUB=X,,,RUB
2021-05-02,75.1968994141,75.8476028442,74.6230010986,75.1975021362,0,0.0,0.0,RUB=X,,,RUB
2021-05-03,74.8583984375,75.3379974365,74.6983032227,74.8943023682,0,0.0,0.0,RUB=X,,,RUB
2021-05-04,74.7298965454,74.9700012207,74.5907974243,74.7322998047,0,0.0,0.0,RUB=X,,,RUB
2021-05-05,74.8199005127,74.8628997803,74.2350006104,74.8037033081,0,0.0,0.0,RUB=X,,,RUB
2021-05-06,74.1875991821,74.2949981689,73.5047988892,74.1886978149,0,0.0,0.0,RUB=X,,,RUB
2021-05-09,73.6561965942,74.2139968872,73.5250015259,73.5707015991,0,0.0,0.0,RUB=X,,,RUB
2021-05-10,74.2457962036,74.3871994019,73.8280029297,74.2764968872,0,0.0,0.0,RUB=X,,,RUB
2021-05-11,74.1660003662,74.4919967651,73.9199981689,74.1673965454,0,0.0,0.0,RUB=X,,,RUB
2021-05-12,74.6388015747,74.6510009766,73.8280029297,74.6005020142,0,0.0,0.0,RUB=X,,,RUB
2021-05-13,73.9974975586,74.0999984741,73.7175979614,73.9978027344,0,0.0,0.0,RUB=X,,,RUB
2021-05-16,73.9577026367,74.0979995728,73.7490005493,73.9577026367,0,0.0,0.0,RUB=X,,,RUB
2021-05-17,73.787902832,73.8619995117,73.5970001221,73.7826004028,0,0.0,0.0,RUB=X,,,RUB
2021-05-18,73.6844024658,73.8720016479,73.526802063,73.6714019775,0,0.0,0.0,RUB=X,,,RUB
2021-05-19,73.7379989624,73.9319000244,73.4312973022,73.7316970825,0,0.0,0.0,RUB=X,,,RUB
2021-05-20,73.4718017578,73.6620025635,73.3352966309,73.46900177,0,0.0,0.0,RUB=X,,,RUB
2021-05-23,73.6171035767,73.834197998,73.3984985352,73.6128005981,0,0.0,0.0,RUB=X,,,RUB
2021-05-24,73.4459991455,73.4852981567,73.1999969482,73.4389038086,0,0.0,0.0,RUB=X,,,RUB
2021-05-25,73.4698028564,73.6969985962,73.2362976074,73.471496582,0,0.0,0.0,RUB=X,,,RUB
2021-05-26,73.5267028809,73.6430969238,73.2988967896,73.5390014648,0,0.0,0.0,RUB=X,,,RUB
2021-05-27,73.4553985596,73.6883010864,73.2036972046,73.4402008057,0,0.0,0.0,RUB=X,,,RUB
2021-05-30,73.2136993408,73.452003479,73.1558990479,73.1947021484,0,0.0,0.0,RUB=X,,,RUB
2021-05-31,73.3973007202,73.6600036621,73.1070022583,73.398399353,0,0.0,0.0,RUB=X,,,RUB
2021-06-01,73.5129013062,73.6959991455,73.1184005737,73.5154037476,0,0.0,0.0,RUB=X,,,RUB
2021-06-02,73.1545028687,73.2939987183,73.0419998169,73.1451034546,0,0.0,0.0,RUB=X,,,RUB
2021-06-03,73.2145004272,73.3069992065,72.774597168,73.2145004272,0,0.0,0.0,RUB=X,,,RUB
2021-06-06,72.9823989868,73.0381011963,72.7469024658,73.0016021729,0,0.0,0.0,RUB=X,,,RUB
2021-06-07,72.7969970703,72.8899993896,72.3190002441,72.7925033569,0,0.0,0.0,RUB=X,,,RUB
2021-06-08,72.2431030273,72.3323974609,71.9775009155,72.2431030273,0,0.0,0.0,RUB=X,,,RUB
2021-06-09,72.3065032959,72.4554977417,71.6900024414,72.3020019531,0,0.0,0.0,RUB=X,,,RUB
2021-06-10,71.7395019531,72.1700973511,71.5410003662,71.7409973145,0,0.0,0.0,RUB=X,,,RUB
2021-06-13,72.0651016235,72.3229980469,71.9572982788,72.0633010864,0,0.0,0.0,RUB=X,,,RUB
2021-06-14,72.0171966553,72.3236999512,71.6990966797,72.0203018188,0,0.0,0.0,RUB=X,,,RUB
2021-06-15,72.2119979858,72.2291030884,71.6321029663,72.2093963623,0,0.0,0.0,RUB=X,,,RUB
2021-06-16,72.5362014771,72.6689987183,72.0727996826,72.5653991699,0,0.0,0.0,RUB=X,,,RUB
2021-06-17,72.420501709,72.7593994141,72.0577011108,72.3891983032,0,0.0,0.0,RUB=X,,,RUB
2021-06-20,72.7525024414,73.3150024414,72.7440032959,72.797996521,0,0.0,0.0,RUB=X,,,RUB
2021-06-21,73.1072998047,73.2789993286,73.0092010498,73.0889968872,0,0.0,0.0,RUB=X,,,RUB
2021-06-22,72.8660964966,73.0295028687,72.3359985352,72.8619995117,0,0.0,0.0,RUB=X,,,RUB
2021-06-23,72.6295013428,72.647102356,72.1340026855,72.6307983398,0,0.0,0.0,RUB=X,,,RUB
2021-06-24,72.2990036011,72.361000061,72.0087966919,72.2969970703,0,0.0,0.0,RUB=X,,,RUB
2021-06-27,72.1924972534,72.28099823,72.0920028687,72.2099990845,0,0.0,0.0,RUB=X,,,RUB
2021-06-28,72.1948013306,72.834197998,72.1389007568,72.2043991089,0,0.0,0.0,RUB=X,,,RUB
2021-06-30,73.0546035767,73.4837036133,72.7934036255,73.0544967651,0,0.0,0.0,RUB=X,,,RUB
2021-07-01,73.5049972534,73.7496032715,73.1279983521,73.4569015503,0,0.0,0.0,RUB=X,,,RUB
2021-07-04,73.2024002075,73.5839996338,73.1995010376,73.2148971558,0,0.0,0.0,RUB=X,,,RUB
2021-07-05,73.4143981934,74.6100006104,73.1539993286,73.3963012695,0,0.0,0.0,RUB=X,,,RUB
2021-07-06,74.4670028687,74.8880004883,73.9126968384,74.4988021851,0,0.0,0.0,RUB=X,,,RUB
2021-07-07,74.7005996704,75.341003418,74.5425033569,74.6992034912,0,0.0,0.0,RUB=X,,,RUB
2021-07-08,74.7135009766,74.7783966064,74.1638031006,74.7117004395,0,0.0,0.0,RUB=X,,,RUB
2021-07-11,74.21900177,74.7648010254,74.2119979858,74.2531967163,0,0.0,0.0,RUB=X,,,RUB
2021-07-12,74.4011001587,74.4011001587,73.8756027222,74.366897583,0,0.0,0.0,RUB=X,,,RUB
2021-07-13,74.3310012817,74.3594970703,73.9290008545,74.334602356,0,0.0,0.0,RUB=X,,,RUB
2021-07-14,74.1277008057,74.2750015259,74.0431976318,74.1262969971,0,0.0,0.0,RUB=X,,,RUB
2021-07-15,74.3634033203,74.4130020142,74.006401062,74.3686981201,0,0.0,0.0,RUB=X,,,RUB
2021-07-18,74.06300354,74.7600021362,74.06300354,74.0589981079,0,0.0,0.0,RUB=X,,,RUB
2021-07-19,74.6598968506,74.6989974976,74.350402832,74.6613998413,0,0.0,0.0,RUB=X,,,RUB
2021-07-20,74.3657989502,74.5559997559,73.87159729,74.3472976685,0,0.0,0.0,RUB=X,,,RUB
2021-07-21,73.9244995117,73.9873962402,73.5832977295,73.9412002563,0,0.0,0.0,RUB=X,,,RUB
2021-07-22,73.6587982178,73.8140029907,73.4824981689,73.6550979614,0,0.0,0.0,RUB=X,,,RUB
2021-07-25,73.679901123,74.2361984253,73.6399993896,73.6770019531,0,0.0,0.0,RUB=X,,,RUB
2021-07-26,73.6801986694,73.9219970703,73.5656967163,73.6809005737,0,0.0,0.0,RUB=X,,,RUB
2021-07-27,73.6640014648,73.7799987793,73.3555984497,73.7090988159,0,0.0,0.0,RUB=X,,,RUB
2021-07-28,73.4406967163,73.513999939,72.9999008179,73.4386978149,0,0.0,0.0,RUB=X,,,RUB
2021-07-29,73.1604995728,73.4160003662,72.8171005249,73.1529998779,0,0.0,0.0,RUB=X,,,RUB
2021-08-01,73.1026000977,73.2934036255,72.6595001221,73.0878982544,0,0.0,0.0,RUB=X,,,RUB
2021-08-02,72.9552001953,73.1740036011,72.7811965942,72.9580993652,0,0.0,0.0,RUB=X,,,RUB
2021-08-03,72.93800354,73.257598877,72.7200012207,72.9396972656,0,0.0,0.0,RUB=X,,,RUB
2021-08-04,73.1784973145,73.2519989014,72.9804992676,73.1785964966,0,0.0,0.0,RUB=X,,,RUB
2021-08-05,73.1316986084,73.4769973755,72.9839019775,73.1209030151,0,0.0,0.0,RUB=X,,,RUB
2021-08-08,73.5033035278,73.6689987183,73.3523025513,73.5031967163,0,0.0,0.0,RUB=X,,,RUB
2021-08-09,73.6199035645,74.03099823,73.4913024902,73.6205978394,0,0.0,0.0,RUB=X,,,RUB
2021-08-10,73.9179992676,74.1289978027,73.681098938,73.9219970703,0,0.0,0.0,RUB=X,,,RUB
2021-08-11,73.3946990967,73.6660003662,73.3259963989,73.4014968872,0,0.0,0.0,RUB=X,,,RUB
